t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,t120,t121,t122,t123,t124,t125,t126,t127,t128,t129,t130,t131,t132,t133,t134,t135,t136,t137,t138,t139,t140,t141,t142,t143,t144,t145,t146,t147,t148,t149,t150,label,ID,date,channel
-220.5,-310.5,-397.5,-465.5,-501.5,-478.5,-368.5,-207.5,-121.5,-191.5,-284.5,-140.5,190.5,13.5,-1722.5,-5532.5,-10697.5,-15539.5,-18526.5,-19151.5,-17968.5,-15965.5,-13922.5,-12167.5,-10674.5,-9286.5,-7870.5,-6382.5,-4850.5,-3338.5,-1956.5,-838.5,-20.5,668.5,1486.5,2503.5,3479.5,4089.5,4258.5,4253.5,4421.5,4866.5,5404.5,5778.5,5873.5,5767.5,5641.5,5626.5,5697.5,5720.5,5623.5,5486.5,5445.5,5493.5,5478.5,5326.5,5225.5,5447.5,5991.5,6481.5,6499.5,5994.5,5317.5,4857.5,4690.5,4598.5,4407.5,4207.5,4225.5,4532.5,4951.5,5254.5,5373.5,5417.5,5516.5,5692.5,5880.5,6007.5,6040.5,5973.5,5817.5,5591.5,5312.5,4987.5,4611.5,4191.5,3757.5,3354.5,3024.5,2780.5,2585.5,2364.5,2043.5,1602.5,1092.5,594.5,160.5,-231.5,-647.5,-1140.5,-1707.5,-2294.5,-2839.5,-3312.5,-3717.5,-4082.5,-4434.5,-4787.5,-5131.5,-5425.5,-5623.5,-5697.5,-5662.5,-5565.5,-5440.5,-5281.5,-5053.5,-4725.5,-4306.5,-3849.5,-3416.5,-3045.5,-2733.5,-2448.5,-2157.5,-1833.5,-1456.5,-1029.5,-582.5,-176.5,143.5,386.5,598.5,816.5,1030.5,1207.5,1336.5,1427.5,1487.5,1506.5,1481.5,1441.5,1421.5,1426.5,1418.5,1352.5,1225.5,1082.5,971.5,907.5,865.5,1-Benz,9,29.6.21,1
-155.5,-150.5,-122.5,-75.5,-11.5,58.5,112.5,98.5,-62.5,-363.5,-605.5,-509.5,-120.5,-145.5,-1700.5,-5440.5,-10755.5,-15902.5,-19091.5,-19571.5,-17896.5,-15296.5,-12828.5,-10969.5,-9717.5,-8859.5,-8104.5,-7142.5,-5776.5,-4090.5,-2452.5,-1249.5,-562.5,-104.5,516.5,1491.5,2715.5,3949.5,5024.5,5897.5,6583.5,7079.5,7376.5,7505.5,7553.5,7611.5,7713.5,7815.5,7800.5,7521.5,6901.5,6064.5,5355.5,5139.5,5493.5,6090.5,6440.5,6275.5,5741.5,5216.5,4964.5,4918.5,4811.5,4459.5,3929.5,3430.5,3104.5,2940.5,2868.5,2897.5,3104.5,3525.5,4075.5,4600.5,4982.5,5184.5,5226.5,5143.5,4964.5,4729.5,4464.5,4165.5,3807.5,3398.5,3002.5,2683.5,2428.5,2157.5,1810.5,1415.5,1056.5,782.5,570.5,364.5,121.5,-159.5,-449.5,-706.5,-891.5,-994.5,-1040.5,-1071.5,-1110.5,-1146.5,-1156.5,-1139.5,-1126.5,-1148.5,-1211.5,-1298.5,-1396.5,-1507.5,-1637.5,-1775.5,-1910.5,-2058.5,-2268.5,-2576.5,-2967.5,-3387.5,-3772.5,-4084.5,-4319.5,-4493.5,-4622.5,-4698.5,-4696.5,-4597.5,-4421.5,-4237.5,-4129.5,-4149.5,-4287.5,-4483.5,-4679.5,-4848.5,-4980.5,-5044.5,-4982.5,-4772.5,-4459.5,-4111.5,-3751.5,-3338.5,-2838.5,-2281.5,-1737.5,-1253.5,-841.5,-507.5,-247.5,1-Benz,9,29.6.21,1
-14.5,-9.5,-19.5,-46.5,-85.5,-110.5,-91.5,-50.5,-86.5,-251.5,-376.5,-147.5,406.5,453.5,-1375.5,-5880.5,-12268.5,-18369.5,-22091.5,-22769.5,-21282.5,-19047.5,-16978.5,-15208.5,-13498.5,-11695.5,-9848.5,-8075.5,-6393.5,-4711.5,-2998.5,-1401.5,-112.5,901.5,1960.5,3354.5,5005.5,6514.5,7550.5,8133.5,8524.5,8903.5,9245.5,9458.5,9537.5,9552.5,9554.5,9551.5,9524.5,9434.5,9233.5,8891.5,8447.5,7987.5,7600.5,7336.5,7212.5,7194.5,7171.5,6961.5,6419.5,5559.5,4593.5,3810.5,3387.5,3314.5,3450.5,3643.5,3809.5,3930.5,4033.5,4164.5,4369.5,4649.5,4948.5,5190.5,5339.5,5428.5,5503.5,5555.5,5502.5,5274.5,4890.5,4455.5,4073.5,3777.5,3523.5,3260.5,2973.5,2669.5,2340.5,1964.5,1543.5,1123.5,764.5,477.5,215.5,-84.5,-444.5,-829.5,-1189.5,-1488.5,-1723.5,-1906.5,-2051.5,-2171.5,-2285.5,-2416.5,-2581.5,-2770.5,-2944.5,-3061.5,-3114.5,-3126.5,-3126.5,-3116.5,-3083.5,-3031.5,-2984.5,-2965.5,-2963.5,-2946.5,-2896.5,-2818.5,-2729.5,-2643.5,-2571.5,-2532.5,-2536.5,-2561.5,-2559.5,-2497.5,-2395.5,-2322.5,-2335.5,-2420.5,-2500.5,-2511.5,-2448.5,-2358.5,-2281.5,-2230.5,-2195.5,-2171.5,-2153.5,-2129.5,-2087.5,-2029.5,-1978.5,-1960.5,-1981.5,1-Benz,9,29.6.21,1
-56,-28,28,74.66666667,89.33333333,80,73.33333333,82.66666667,100,86.66666667,14.66666667,-61.33333333,-32,82.66666667,36,-616,-2174.666667,-4514.666667,-7096,-9294.666667,-10706.66667,-11242.66667,-11044,-10322.66667,-9262.666667,-7958.666667,-6461.333333,-4874.666667,-3398.666667,-2230.666667,-1445.333333,-917.3333333,-437.3333333,130.6666667,789.3333333,1465.333333,2094.666667,2625.333333,3016,3232,3296,3322.666667,3410.666667,3577.333333,3745.333333,3828,3836,3846.666667,3904,3961.333333,3922.666667,3769.333333,3568,3412,3357.333333,3388,3446.666667,3468,3392,3213.333333,3000,2854.666667,2853.333333,2962.666667,3062.666667,3036,2821.333333,2469.333333,2114.666667,1900,1882.666667,1988,2078.666667,2058.666667,1948,1821.333333,1748,1746.666667,1800,1860,1865.333333,1780,1605.333333,1404,1246.666667,1148,1098.666667,1084,1106.666667,1140,1132,1045.333333,888,706.6666667,544,421.3333333,345.3333333,328,362.6666667,388,350.6666667,244,109.3333333,-10.66666667,-101.3333333,-178.6666667,-230.6666667,-256,-272,-310.6666667,-377.3333333,-444,-496,-550.6666667,-632,-724,-772,-757.3333333,-714.6666667,-700,-706.6666667,-693.3333333,-626.6666667,-544,-512,-549.3333333,-632,-697.3333333,-712,-672,-597.3333333,-540,-533.3333333,-573.3333333,-614.6666667,-622.6666667,-604,-602.6666667,-636,-662.6666667,-630.6666667,-520,-396,-326.6666667,-341.3333333,-412,-480,-524,-509.3333333,-446.6666667,-357.3333333,4-Rose,142,30.1 #1,1
24,8,24,54.66666667,73.33333333,80,89.33333333,110.6666667,152,162.6666667,90.66666667,-37.33333333,-72,86.66666667,220,-280,-2006.666667,-4902.666667,-8100,-10470.66667,-11418.66667,-11162.66667,-10276,-9170.666667,-7982.666667,-6774.666667,-5629.333333,-4538.666667,-3394.666667,-2134.666667,-925.3333333,-53.33333333,386.6666667,602.6666667,925.3333333,1485.333333,2150.666667,2709.333333,3064,3284,3444,3562.666667,3606.666667,3593.333333,3581.333333,3588,3580,3502.666667,3364,3233.333333,3186.666667,3225.333333,3292,3324,3301.333333,3236,3130.666667,3000,2888,2841.333333,2844,2798.666667,2637.333333,2398.666667,2178.666667,2052,1985.333333,1949.333333,1958.666667,2064,2258.666667,2464,2562.666667,2526.666667,2416,2325.333333,2316,2346.666667,2332,2204,1969.333333,1704,1477.333333,1308,1178.666667,1064,986.6666667,952,946.6666667,920,832,677.3333333,500,350.6666667,268,245.3333333,241.3333333,220,146.6666667,36,-89.33333333,-200,-266.6666667,-266.6666667,-205.3333333,-158.6666667,-194.6666667,-320,-476,-594.6666667,-653.3333333,-664,-644,-594.6666667,-520,-460,-468,-553.3333333,-690.6666667,-824,-914.6666667,-925.3333333,-846.6666667,-716,-612,-581.3333333,-628,-701.3333333,-748,-760,-737.3333333,-688,-617.3333333,-569.3333333,-582.6666667,-658.6666667,-744,-774.6666667,-736,-650.6666667,-574.6666667,-520,-484,-450.6666667,-421.3333333,-400,-392,-408,-425.3333333,-410.6666667,-361.3333333,4-Rose,142,30.1 #1,1
-56,-32,-16,-25.33333333,-50.66666667,-56,-6.666666667,86.66666667,168,182.6666667,114.6666667,50.66666667,68,106.6666667,-100,-900,-2470.666667,-4634.666667,-6976,-9034.666667,-10462.66667,-11054.66667,-10808,-9950.666667,-8822.666667,-7658.666667,-6457.333333,-5134.666667,-3706.666667,-2362.666667,-1273.333333,-469.3333333,142.6666667,642.6666667,1081.333333,1501.333333,1966.666667,2497.333333,3012,3416,3648,3734.666667,3738.666667,3681.333333,3573.333333,3464,3452,3594.666667,3840,4033.333333,4050.666667,3901.333333,3704,3588,3593.333333,3648,3662.666667,3592,3460,3281.333333,3072,2842.666667,2653.333333,2574.666667,2598.666667,2620,2517.333333,2277.333333,1998.666667,1784,1658.666667,1572,1494.666667,1450.666667,1468,1521.333333,1572,1594.666667,1580,1532,1449.333333,1372,1321.333333,1284,1218.666667,1080,926.6666667,836,846.6666667,908,940,893.3333333,788,658.6666667,536,429.3333333,361.3333333,348,366.6666667,348,250.6666667,88,-70.66666667,-178.6666667,-233.3333333,-254.6666667,-242.6666667,-176,-72,-10.66666667,-61.33333333,-224,-420,-558.6666667,-616,-596,-536,-457.3333333,-414.6666667,-436,-522.6666667,-617.3333333,-674.6666667,-688,-700,-729.3333333,-744,-717.3333333,-664,-636,-645.3333333,-676,-701.3333333,-721.3333333,-738.6666667,-730.6666667,-672,-570.6666667,-492,-490.6666667,-562.6666667,-660,-724,-746.6666667,-729.3333333,-680,-600,-528,-501.3333333,-538.6666667,-605.3333333,4-Rose,142,30.1 #1,1
2.75,-3.25,-4.75,-8.75,-16.25,-27.75,-48.75,-53.25,25.75,241.75,557.75,850.75,1032.25,1112.25,1084.25,767.25,-143.25,-1789.25,-3940.75,-6107.25,-7889.25,-9174.75,-10053.25,-10614.75,-10870.25,-10821.75,-10501.25,-9945.25,-9176.75,-8244.75,-7268.75,-6383.75,-5646.75,-5009.25,-4376.25,-3685.25,-2934.75,-2161.75,-1413.75,-720.25,-88.25,505.25,1096.75,1699.75,2291.75,2824.25,3267.75,3627.75,3926.25,4160.75,4307.25,4355.75,4347.25,4353.75,4424.75,4547.75,4668.25,4741.25,4761.75,4739.75,4685.25,4597.25,4481.25,4363.75,4267.25,4190.75,4099.75,3972.75,3819.75,3688.75,3619.25,3621.25,3673.75,3756.75,3861.75,3979.75,4080.75,4131.25,4109.25,4027.75,3921.25,3814.25,3709.25,3586.25,3432.75,3262.25,3108.75,2993.75,2896.25,2772.25,2597.25,2394.25,2208.75,2066.75,1946.75,1811.25,1648.75,1480.75,1333.75,1211.25,1103.25,996.25,888.75,783.25,695.75,628.25,565.75,472.75,334.25,167.75,15.25,-97.25,-176.25,-249.25,-327.75,-407.25,-481.75,-553.75,-621.75,-668.25,-680.75,-661.25,-635.75,-629.75,-649.25,-686.75,-724.75,-755.75,-770.25,-764.25,-739.25,-712.75,-704.75,-724.75,-759.25,-776.75,-762.25,-724.25,-686.75,-664.25,-656.75,-658.75,-677.75,-721.25,-771.25,-790.25,-749.25,-661.75,-576.25,-538.75,-557.25,6-Ger,81,30.11.21,1
-58.5,-99.5,-115,-100,-67.5,-30,5,32.5,50.5,52.5,29.5,-31.5,-111,-142,-66,26,-217.5,-1285.5,-3438,-6366.5,-9246.5,-11216,-11908.5,-11598,-10883.5,-10229,-9748.5,-9294.5,-8683,-7848,-6862,-5853,-4919,-4085.5,-3310.5,-2548.5,-1789,-1062,-395,211.5,770.5,1290,1769.5,2199.5,2565.5,2856,3079.5,3289.5,3551,3874.5,4193,4415.5,4520,4577.5,4683.5,4860.5,5035,5098,4996.5,4772.5,4534,4380,4335,4344.5,4329,4247.5,4109.5,3951.5,3798.5,3655.5,3524,3425,3380.5,3400.5,3466.5,3548.5,3617.5,3658,3662,3628.5,3563,3482,3386,3265,3107.5,2929,2760.5,2622.5,2500,2364,2205,2047,1910.5,1786.5,1651.5,1495,1333.5,1191.5,1072.5,972,884,802,716.5,616,511.5,421,348.5,273.5,184,89.5,12,-47.5,-106.5,-179.5,-253,-303.5,-330,-357,-412,-496.5,-596,-681.5,-728,-724,-686.5,-655,-665,-723,-801.5,-864.5,-899.5,-914,-918,-917,-907.5,-889,-865.5,-841.5,-831,-844.5,-880,-910,-905,-859.5,-798.5,-757.5,-753.5,-770,-779.5,-759,-699.5,6-Ger,81,30.11.21,1
17.5,-28.5,-46,-31,-4.5,19,44,83.5,139.5,188.5,188.5,112.5,-3,-57,16,84,-230.5,-1339.5,-3310,-5662.5,-7621.5,-8650,-8793.5,-8548,-8397.5,-8474,-8566.5,-8394.5,-7850,-7052,-6210,-5461,-4791,-4111.5,-3370.5,-2618.5,-1950,-1401,-907,-358.5,287.5,978,1606.5,2098.5,2460.5,2742,2986.5,3204.5,3385,3527.5,3644,3760.5,3887,4013.5,4116.5,4174.5,4191,4182,4162.5,4122.5,4034,3882,3694,3526.5,3418,3367.5,3330.5,3273.5,3187.5,3090.5,3001,2938,2917.5,2958.5,3065.5,3214.5,3352.5,3428,3425,3368.5,3299,3244,3189,3101,2963.5,2801,2659.5,2570.5,2516,2440,2303,2116,1925.5,1771.5,1652.5,1542,1419.5,1284.5,1146.5,1009,873,741,630.5,545,472.5,389,291.5,198.5,131,82.5,23,-66.5,-165.5,-232.5,-248,-234.5,-240,-297,-396,-501.5,-577,-604.5,-597,-582,-581.5,-601,-628,-653,-675.5,-697.5,-722.5,-748,-769,-779,-777.5,-766,-761.5,-771.5,-787,-785.5,-753,-708,-677,-674.5,-686.5,-695.5,-689.5,-665,-620.5,-559,-495.5,6-Ger,81,30.11.21,1
66,62,55.66666667,45.66666667,34.33333333,23,12.33333333,-0.333333333,-17.66666667,-44.33333333,-77.33333333,-102,-99.66666667,-70.66666667,-51,-100.6666667,-262.3333333,-521,-815.6666667,-1080.333333,-1290.666667,-1462.666667,-1607.333333,-1711.333333,-1758.333333,-1754.333333,-1722.333333,-1686.666667,-1643,-1578.666667,-1489.666667,-1387.333333,-1289,-1200.333333,-1109.666667,-1005.333333,-881.6666667,-745,-612.3333333,-501.3333333,-415.3333333,-344.3333333,-273.3333333,-198.3333333,-125,-53.66666667,21.66666667,106,195,272,325,361,392.6666667,433,478.6666667,521.3333333,555,584,614.6666667,645.3333333,669.3333333,676.6666667,671.3333333,663.3333333,664,676.3333333,694,706,707.3333333,707.6666667,719,743,767.6666667,780.6666667,778.3333333,772.6666667,777,795.3333333,821,843.6666667,856.3333333,860.6666667,863.6666667,866.6666667,862,840.3333333,805.6666667,770.3333333,747,736.6666667,729.3333333,713.3333333,688,656.6666667,624.6666667,588.3333333,552.6666667,523.6666667,508,501.6666667,486.6666667,452,401,346.3333333,302.3333333,271,243,208.3333333,163,119.6666667,91,79.66666667,76.33333333,62,31.33333333,-9.333333333,-47.33333333,-72,-88.33333333,-99,-105.6666667,-108,-106.3333333,-108.6666667,-122,-146,-166.3333333,-174,-172,-173,-184.6666667,-198.6666667,-199,-180,-152.3333333,-137.3333333,-141.3333333,-158.3333333,-162.6666667,-144,-108.3333333,-77,-71,-95.33333333,-138,-178,-197.6666667,-196,-184.6666667,-180,-191.3333333,6-Ger,47,4.11.21 #2,1
-16.83333333,-11.83333333,4.833333333,14.83333333,4.5,-22.83333333,-41.5,-37.16666667,-14.5,5.833333333,6.833333333,-4.833333333,-5.5,16.5,34.16666667,-11.5,-169.1666667,-430.8333333,-727.5,-981.1666667,-1166.5,-1306.5,-1430.166667,-1539.166667,-1614.166667,-1637.166667,-1613.166667,-1552.5,-1470.833333,-1380.5,-1288.5,-1194.166667,-1094.833333,-992.1666667,-896.5,-813.1666667,-737.5,-647.8333333,-533.1666667,-401.1666667,-276.1666667,-182.1666667,-127.1666667,-94.16666667,-56.83333333,2.5,84.83333333,172.1666667,249.1666667,303.1666667,341.1666667,374.1666667,411.8333333,460.1666667,515.8333333,569.5,609.1666667,626.1666667,629.8333333,630.5,646.5,676.8333333,709.5,729.5,732.1666667,723.5,713.1666667,705.1666667,702.5,706.8333333,718.1666667,729.1666667,728.8333333,712.8333333,686.5,665.8333333,664.1666667,682.5,714.1666667,747.8333333,771.5,784.8333333,784.8333333,771.8333333,745.1666667,707.5,668.8333333,638.5,626.1666667,625.8333333,624.5,608.5,576.1666667,534.8333333,497.8333333,471.5,454.8333333,443.8333333,434.1666667,423.8333333,407.8333333,381.1666667,345.1666667,302.5,263.5,238.1666667,225.1666667,215.5,196.1666667,162.8333333,121.1666667,86.83333333,64.5,49.16666667,31.5,5.833333333,-28.16666667,-62.83333333,-98.16666667,-126.8333333,-141.5,-132.8333333,-96.16666667,-48.5,-18.83333333,-21.83333333,-48.16666667,-69.83333333,-64.83333333,-42.83333333,-31.5,-48.5,-86.83333333,-122.8333333,-139.1666667,-136.1666667,-127.1666667,-121.1666667,-115.5,-112.8333333,-113.1666667,-121.8333333,-135.8333333,-147.1666667,-149.8333333,-145.8333333,-144.5,-153.8333333,-179.5,-213.8333333,-243.1666667,6-Ger,47,4.11.21 #2,1
32.33333333,20,2,-15.66666667,-21,-7.333333333,25.66666667,73.33333333,125,157.6666667,137.3333333,63.33333333,7.333333333,63,169,-18,-967.3333333,-2860,-5298.333333,-7481.666667,-8762.333333,-9050.333333,-8732,-8236.666667,-7713.333333,-7077.666667,-6273,-5431.333333,-4779.666667,-4427.666667,-4251.333333,-4008.333333,-3560.666667,-2974.666667,-2428,-2020.666667,-1693.666667,-1319,-846.6666667,-350.6666667,59,341.3333333,556.3333333,789,1071.666667,1362,1607.333333,1818.333333,2056.666667,2359.333333,2675,2898.666667,2976.333333,2954.666667,2934.666667,2964,3011.333333,3014.666667,2962.666667,2906.666667,2919.333333,3023.333333,3170.666667,3274.333333,3290,3248.666667,3227.666667,3261,3307.333333,3288,3178,3044.666667,2978.333333,3011,3080.333333,3101,3037.666667,2933.666667,2857.333333,2842.666667,2870.666667,2894.666667,2883.666667,2839,2777,2716,2652,2574.666667,2482.333333,2390,2316.333333,2258,2196.666667,2102,1972.333333,1826.666667,1689.333333,1566.666667,1440.666667,1301,1160.333333,1047.666667,975.3333333,915.6666667,835.6666667,721.6666667,597.3333333,493.3333333,414.6666667,343.3333333,259,161.6666667,70,-2,-53.33333333,-92.66666667,-133,-177.3333333,-228.6666667,-283.3333333,-341.3333333,-401.6666667,-456,-492.3333333,-499.6666667,-484.6666667,-474.3333333,-502.6666667,-575.3333333,-661.3333333,-716,-715,-673.6666667,-631.3333333,-625.3333333,-661.6666667,-717.3333333,-749.3333333,-727.6666667,-649.6666667,-556.6666667,-493.3333333,-480,-488.3333333,-474,-419.6666667,-360,-344.3333333,-385.3333333,-446.3333333,-474,6-Ger,37,5.10.21 #1,1
68.16666667,62.83333333,41.83333333,4.166666667,-33.16666667,-43.5,-16.5,32.16666667,72.83333333,74.5,38.16666667,10.16666667,64.16666667,201.8333333,244.8333333,-117.1666667,-1098.5,-2575.166667,-4101.5,-5225.833333,-5813.5,-6081.5,-6340.166667,-6710.833333,-7084.5,-7267.833333,-7149.166667,-6746.5,-6139.833333,-5423.833333,-4687.5,-4002.5,-3403.833333,-2858.833333,-2312.166667,-1752.833333,-1240.833333,-838.1666667,-523.8333333,-198.8333333,213.8333333,689.1666667,1125.166667,1442.833333,1654.5,1821.833333,1993.166667,2162.166667,2293.5,2359.166667,2357.833333,2321.5,2294.166667,2319.5,2411.5,2536.833333,2635.166667,2659.5,2614.5,2550.5,2522.166667,2558.166667,2640.5,2717.166667,2748.833333,2738.5,2729.5,2756.833333,2808.166667,2823.833333,2760.833333,2641.5,2539.166667,2507.833333,2524.166667,2518.833333,2447.5,2335.5,2254.166667,2256.5,2328.5,2403.5,2418.5,2361.833333,2269.833333,2192.833333,2150.833333,2124.5,2087.166667,2032.833333,1976.166667,1925.833333,1871.5,1793.833333,1681.166667,1548.5,1421.166667,1318.5,1241.5,1178.833333,1111.166667,1028.5,932.1666667,834.5,750.5,686.5,633.1666667,580.1666667,511.5,422.1666667,316.8333333,208.5,108.8333333,17.83333333,-63.5,-127.8333333,-162.1666667,-170.5,-179.8333333,-226.5,-317.5,-420.8333333,-489.1666667,-501.5,-474.8333333,-447.8333333,-450.5,-477.8333333,-499.5,-491.5,-461.1666667,-436.1666667,-438.8333333,-465.5,-504.5,-548.8333333,-601.5,-650.5,-671.8333333,-648.8333333,-598.8333333,-555.5,-547.1666667,-559.5,-564.1666667,-544.8333333,-521.1666667,-519.5,-549.5,-590.5,-609.1666667,6-Ger,37,5.10.21 #1,1
-53.83333333,-64.16666667,-100.1666667,-132.8333333,-130.1666667,-84.5,-14.5,48.16666667,87.83333333,99.5,81.16666667,47.16666667,34.16666667,74.83333333,108.8333333,-85.16666667,-815.5,-2260.166667,-4245.5,-6260.833333,-7718.5,-8300.5,-8103.166667,-7508.833333,-6896.5,-6440.833333,-6097.166667,-5734.5,-5269.833333,-4715.833333,-4125.5,-3530.5,-2934.833333,-2342.833333,-1781.166667,-1290.833333,-896.8333333,-577.1666667,-262.8333333,113.1666667,555.8333333,993.1666667,1333.166667,1545.833333,1699.5,1884.833333,2145.166667,2448.166667,2730.5,2940.166667,3050.833333,3053.5,2963.166667,2824.5,2694.5,2601.833333,2537.166667,2475.5,2417.5,2388.5,2399.166667,2427.166667,2427.5,2387.166667,2331.833333,2300.5,2310.5,2344.833333,2378.166667,2389.833333,2367.833333,2318.5,2261.166667,2220.833333,2199.166667,2178.833333,2141.5,2094.5,2066.166667,2068.5,2093.5,2117.5,2131.5,2131.833333,2115.833333,2072.833333,1994.833333,1892.5,1792.166667,1709.833333,1643.166667,1577.833333,1510.5,1449.833333,1407.166667,1382.5,1361.166667,1319.5,1248.5,1161.833333,1087.166667,1044.5,1019.166667,969.5,861.5,703.5,548.1666667,447.1666667,412.5,414.1666667,404.8333333,359.5,277.8333333,173.8333333,71.5,-6.833333333,-47.16666667,-54.5,-47.83333333,-49.5,-67.5,-99.83333333,-136.1666667,-176.5,-220.8333333,-271.8333333,-329.5,-379.8333333,-403.5,-385.5,-332.1666667,-276.1666667,-258.8333333,-298.5,-380.5,-456.8333333,-484.5,-456.5,-402.8333333,-370.8333333,-383.8333333,-423.5,-457.1666667,-462.5,-449.1666667,-436.8333333,-440.1666667,-446.5,-438.5,-408.5,-367.1666667,6-Ger,37,5.10.21 #1,1
51.5,56,64,68,62.5,56,61.5,63.5,26.5,-31,0,181,315,-50.5,-1282,-3222,-5165.5,-6377,-6633.5,-6286,-5837,-5497,-5114.5,-4440.5,-3449,-2414.5,-1707.5,-1470,-1482,-1340.5,-833,-115.5,493,835,1016,1222.5,1489.5,1695.5,1753,1751.5,1881.5,2248,2754,3181.5,3367,3327,3211,3155.5,3191,3273.5,3354.5,3433.5,3537.5,3679,3812,3828.5,3603.5,3112,2488,1957,1657,1549,1502.5,1453,1462,1601,1819.5,1958,1908.5,1730.5,1611.5,1691,1926,2139.5,2194.5,2117,2050.5,2101.5,2234.5,2310,2206.5,1917,1547.5,1224.5,1002.5,843.5,671.5,449.5,182,-104.5,-399,-693.5,-970.5,-1206,-1388.5,-1525.5,-1621,-1666.5,-1663,-1634.5,-1619.5,-1631,-1643.5,-1606,-1507.5,-1397.5,-1348.5,-1378.5,-1424.5,-1392,-1248,-1051.5,-896.5,-837,-861,-917,-971.5,-1032,-1132.5,-1282.5,-1436,-1504.5,-1422,-1210.5,-980.5,-836.5,-791.5,-765,-692.5,-601,-587.5,-691.5,-820,-812,-602,-285.5,-23.5,112,183,291.5,469,662.5,801,861.5,861,823,761.5,700,662.5,650,614,1-Benz,13,6.6.21,1
-131.25,-130.75,-131.75,-138.75,-151.25,-157.75,-147.25,-126.25,-136.25,-196.75,-240.75,-144.75,75.25,92.75,-600.75,-2248.75,-4460.25,-6380.75,-7293.25,-7110.75,-6308.75,-5441.75,-4760.25,-4179.25,-3520.75,-2737.25,-1953.25,-1340.75,-986.75,-807.25,-624.75,-312.25,118.25,579.25,1003.25,1394.75,1768.75,2099.75,2347.25,2515.75,2659.75,2833.25,3022.25,3162.75,3207.25,3175.25,3123.25,3081.75,3013.25,2855.75,2596.75,2312.75,2111.75,2058.25,2141.25,2318.75,2535.75,2710.25,2744.25,2574.25,2226.25,1806.25,1429.75,1166.25,1056.25,1140.25,1413.75,1775.25,2058.75,2144.75,2038.75,1849.25,1678.25,1573.75,1558.75,1660.25,1867.75,2100.75,2234.75,2202.25,2033.75,1825.25,1637.75,1466.75,1275.75,1055.75,832.75,637.75,469.25,296.75,85.25,-167.25,-425.25,-638.75,-790.25,-916.25,-1080.75,-1316.25,-1596.75,-1852.25,-2022.25,-2079.75,-2044.25,-1963.75,-1888.25,-1830.25,-1754.25,-1614.25,-1412.25,-1208.75,-1076.75,-1027.25,-1005.25,-945.75,-837.75,-732.75,-690.25,-723.75,-785.25,-820.25,-816.75,-810.25,-833.75,-876.25,-887.25,-830.25,-732.25,-659.75,-662.25,-716.75,-755.25,-715.25,-603.75,-485.75,-431.75,-444.25,-469.25,-448.75,-377.75,-298.25,-250.75,-219.25,-159.75,-61.25,39.25,88.25,76.75,41.25,22.75,25.25,8.25,1-Benz,13,6.6.21,1
